-4.632,-4.1106
-4.631,-2.1102
-4.63,-5.0553
-4.629,-2.4185
-4.628,-2.782
-4.627,-3.11
-4.626,-5.5034
-4.625,-3.0543
-4.624,-4.5784
-4.623,-3.8015
-4.622,-2.8908
-4.621,-4.9467
-4.62,-3.8848
-4.619,-2.9914
-4.618,-5.4804
-4.617,-3.3902
-4.616,-5.9397
-4.615,-4.8365
-4.614,-3.7675
-4.613,-2.8369
-4.612,-2.8986
-4.611,-6.2281
-4.61,-4.3868
-4.609,-4.5952
-4.608,-4.1216
-4.607,-4.5002
-4.606,-5.4659
-4.605,-4.4386
-4.604,-4.4922
-4.603,-3.0335
-4.602,-5.0985
-4.601,-3.3961
-4.6,-2.8963
-4.599,-3.7391
-4.598,-4.8576
-4.597,-4.8887
-4.596,-5.2345
-4.595,-5.299
-4.594,-3.4803
-4.593,-5.9868
-4.592,-4.3203
-4.591,-4.9189
-4.59,-6.3909
-4.589,-6.6709
-4.588,-4.1195
-4.587,-4.1555
-4.586,-6.3094
-4.585,-4.7278
-4.584,-3.4385
-4.583,-6.9136
-4.582,-5.9424
-4.581,-5.017
-4.58,-6.407
-4.579,-6.2438
-4.578,-4.7987
-4.577,-3.8697
-4.576,-7.3397
-4.575,-5.6558
-4.574,-5.2665
-4.573,-4.5165
-4.572,-7.8764
-4.571,-4.111
-4.57,-7.0023
-4.569,-4.2403
-4.568,-5.631
-4.567,-6.9447
-4.566,-6.3169
-4.565,-6.5104
-4.564,-4.9186
-4.563,-8.1589
-4.562,-5.5886
-4.561,-7.7081
-4.56,-7.1177
-4.559,-6.3658
-4.558,-7.6124
-4.557,-7.9836
-4.556,-6.1949
-4.555,-5.2414
-4.554,-7.0692
-4.553,-6.786
-4.552,-7.0393
-4.551,-6.1596
-4.55,-8.1114
-4.549,-6.4945
-4.548,-5.6323
-4.547,-7.8251
-4.546,-8.0555
-4.545,-5.5661
-4.544,-5.3849
-4.543,-7.9073
-4.542,-8.8462
-4.541,-8.8567
-4.54,-7.0127
-4.539,-8.885
-4.538,-7.8007
-4.537,-7.8315
-4.536,-8.4497
-4.535,-9.1853
-4.534,-9.1966
-4.533,-7.9955
-4.532,-8.0604
-4.531,-8.6566
-4.53,-6.6583
-4.529,-8.5895
-4.528,-6.0255
-4.527,-5.9329
-4.526,-6.0923
-4.525,-8.8711
-4.524,-7.5972
-4.523,-6.6395
-4.522,-9.1858
-4.521,-6.4325
-4.52,-7.2581
-4.519,-6.3817
-4.518,-8.1335
-4.517,-9.6171
-4.516,-7.2903
-4.515,-9.0269
-4.514,-9.7837
-4.513,-8.5365
-4.512,-10.129
-4.511,-8.7233
-4.51,-9.541
-4.509,-10.047
-4.508,-7.5502
-4.507,-8.6764
-4.506,-8.1029
-4.505,-8.364
-4.504,-9.9258
-4.503,-9.45
-4.502,-6.7274
-4.501,-8.144
-4.5,-9.3633
-4.499,-9.6328
-4.498,-10.202
-4.497,-9.5092
-4.496,-8.4022
-4.495,-9.9695
-4.494,-7.5777
-4.493,-8.0846
-4.492,-8.3335
-4.491,-7.6653
-4.49,-10.07
-4.489,-10.758
-4.488,-7.5701
-4.487,-11.073
-4.486,-10.881
-4.485,-7.3434
-4.484,-10.706
-4.483,-10.034
-4.482,-8.7371
-4.481,-7.5239
-4.48,-8.1525
-4.479,-8.6798
-4.478,-7.9845
-4.477,-8.8806
-4.476,-8.9085
-4.475,-9.1532
-4.474,-11.452
-4.473,-10.653
-4.472,-8.8484
-4.471,-8.0513
-4.47,-8.9665
-4.469,-9.2582
-4.468,-8.2594
-4.467,-11.257
-4.466,-8.1451
-4.465,-10.054
-4.464,-9.6932
-4.463,-9.1547
-4.462,-11.392
-4.461,-8.2119
-4.46,-11.072
-4.459,-8.2801
-4.458,-10.782
-4.457,-10.459
-4.456,-9.0424
-4.455,-10.533
-4.454,-10.593
-4.453,-9.3645
-4.452,-11.616
-4.451,-9.2051
-4.45,-11.685
-4.449,-10.036
-4.448,-8.6424
-4.447,-8.6986
-4.446,-10.141
-4.445,-11.712
-4.444,-9.7949
-4.443,-12.781
-4.442,-10.835
-4.441,-11.867
-4.44,-12.703
-4.439,-10.311
-4.438,-12.489
-4.437,-9.3093
-4.436,-12.149
-4.435,-12.039
-4.434,-11.682
-4.433,-12.407
-4.432,-11.34
-4.431,-12.056
-4.43,-13.036
-4.429,-12.556
-4.428,-10.894
-4.427,-10.973
-4.426,-9.9984
-4.425,-11.725
-4.424,-9.8352
-4.423,-11.624
-4.422,-13.241
-4.421,-12.476
-4.42,-13.526
-4.419,-11.82
-4.418,-10.096
-4.417,-10.136
-4.416,-10.377
-4.415,-12.668
-4.414,-13.098
-4.413,-12.333
-4.412,-13.224
-4.411,-11.269
-4.41,-13.602
-4.409,-11.779
-4.408,-13.301
-4.407,-10.207
-4.406,-11
-4.405,-12.005
-4.404,-10.385
-4.403,-10.555
-4.402,-11.201
-4.401,-13.905
-4.4,-10.331
-4.399,-11.431
-4.398,-11.865
-4.397,-12.75
-4.396,-13.333
-4.395,-13.672
-4.394,-12.779
-4.393,-13.614
-4.392,-12.034
-4.391,-14.099
-4.39,-13.195
-4.389,-12.939
-4.388,-10.713
-4.387,-11.179
-4.386,-14.315
-4.385,-13.157
-4.384,-14.277
-4.383,-12.467
-4.382,-14.305
-4.381,-12.795
-4.38,-12.085
-4.379,-14.882
-4.378,-13.802
-4.377,-13.72
-4.376,-13.377
-4.375,-13.814
-4.374,-11.595
-4.373,-11.871
-4.372,-13.333
-4.371,-12.688
-4.37,-13.353
-4.369,-13.753
-4.368,-14.811
-4.367,-14.383
-4.366,-13.904
-4.365,-14.436
-4.364,-11.78
-4.363,-14.972
-4.362,-14.931
-4.361,-12.374
-4.36,-13.567
-4.359,-12.836
-4.358,-12.51
-4.357,-13.04
-4.356,-15.115
-4.355,-12.759
-4.354,-12.19
-4.353,-13.836
-4.352,-15.32
-4.351,-14.703
-4.35,-13.717
-4.349,-14.665
-4.348,-13.491
-4.347,-15.488
-4.346,-12.894
-4.345,-14.983
-4.344,-15.066
-4.343,-14.613
-4.342,-13.286
-4.341,-14.877
-4.34,-12.677
-4.339,-15.181
-4.338,-14.311
-4.337,-12.578
-4.336,-14.508
-4.335,-12.602
-4.334,-14.748
-4.333,-13.16
-4.332,-13.518
-4.331,-16.025
-4.33,-15.365
-4.329,-13.405
-4.328,-15.929
-4.327,-16.497
-4.326,-16.432
-4.325,-15.593
-4.324,-12.853
-4.323,-14.946
-4.322,-13.265
-4.321,-15.515
-4.32,-16.046
-4.319,-15.115
-4.318,-13.165
-4.317,-13.577
-4.316,-15.419
-4.315,-15.221
-4.314,-14.7
-4.313,-13.131
-4.312,-13.788
-4.311,-15.51
-4.31,-14.421
-4.309,-16.317
-4.308,-16.779
-4.307,-13.399
-4.306,-15.901
-4.305,-15.903
-4.304,-15.357
-4.303,-14.082
-4.302,-15.155
-4.301,-15.405
-4.3,-14.255
-4.299,-16.663
-4.298,-17.356
-4.297,-14.544
-4.296,-15.999
-4.295,-15.349
-4.294,-17.216
-4.293,-14.75
-4.292,-14.968
-4.291,-15.499
-4.29,-16.831
-4.289,-14.302
-4.288,-17.63
-4.287,-16.629
-4.286,-13.979
-4.285,-16.121
-4.284,-16.763
-4.283,-16.043
-4.282,-16.263
-4.281,-15.603
-4.28,-14.809
-4.279,-17.114
-4.278,-15.235
-4.277,-17.871
-4.276,-15.777
-4.275,-16.991
-4.274,-16.374
-4.273,-16.539
-4.272,-16.094
-4.271,-17.703
-4.27,-15.937
-4.269,-14.59
-4.268,-17.571
-4.267,-16.83
-4.266,-15.671
-4.265,-14.784
-4.264,-17.396
-4.263,-16.156
-4.262,-15.878
-4.261,-16.424
-4.26,-17.516
-4.259,-16.514
-4.258,-17.616
-4.257,-15.512
-4.256,-15.145
-4.255,-18.631
-4.254,-15.462
-4.253,-18.591
-4.252,-16.037
-4.251,-15.62
-4.25,-16.207
-4.249,-17.366
-4.248,-18.925
-4.247,-16.121
-4.246,-18.745
-4.245,-19.057
-4.244,-17.946
-4.243,-18.562
-4.242,-17.834
-4.241,-15.973
-4.24,-15.76
-4.239,-16.109
-4.238,-18.297
-4.237,-15.375
-4.236,-18.86
-4.235,-17.943
-4.234,-18.835
-4.233,-18.322
-4.232,-18.101
-4.231,-17.809
-4.23,-16.135
-4.229,-16.62
-4.228,-19.292
-4.227,-18.493
-4.226,-16.817
-4.225,-18.629
-4.224,-16.42
-4.223,-17.163
-4.222,-17.836
-4.221,-17.897
-4.22,-16.345
-4.219,-17.786
-4.218,-19.321
-4.217,-19.644
-4.216,-18.713
-4.215,-17.526
-4.214,-18.997
-4.213,-16.727
-4.212,-19.669
-4.211,-19.658
-4.21,-19.214
-4.209,-16.119
-4.208,-18.691
-4.207,-18.819
-4.206,-17.376
-4.205,-20.141
-4.204,-16.281
-4.203,-17.441
-4.202,-17.404
-4.201,-18.876
-4.2,-16.515
-4.199,-18.266
-4.198,-17.987
-4.197,-17.893
-4.196,-17.448
-4.195,-16.824
-4.194,-19.103
-4.193,-19.642
-4.192,-17.246
-4.191,-18.869
-4.19,-19.181
-4.189,-18.384
-4.188,-19.555
-4.187,-17.083
-4.186,-20.457
-4.185,-18.935
-4.184,-19.456
-4.183,-17.894
-4.182,-17.014
-4.181,-18.85
-4.18,-19.031
-4.179,-17.095
-4.178,-18.968
-4.177,-19.208
-4.176,-19.059
-4.175,-18.003
-4.174,-18.845
-4.173,-17.856
-4.172,-20.928
-4.171,-17.678
-4.17,-18.977
-4.169,-19.902
-4.168,-19.893
-4.167,-20.803
-4.166,-19.297
-4.165,-18.449
-4.164,-20.873
-4.163,-20.735
-4.162,-17.451
-4.161,-21.071
-4.16,-20.22
-4.159,-17.812
-4.158,-19.855
-4.157,-17.607
-4.156,-20.392
-4.155,-17.849
-4.154,-18.536
-4.153,-20.276
-4.152,-20.594
-4.151,-19.323
-4.15,-20.729
-4.149,-18.558
-4.148,-18.511
-4.147,-21.597
-4.146,-18.382
-4.145,-20.631
-4.144,-19.007
-4.143,-20.02
-4.142,-18.274
-4.141,-20.172
-4.14,-18.886
-4.139,-21.389
-4.138,-19.796
-4.137,-19.042
-4.136,-18.656
-4.135,-19.947
-4.134,-20.888
-4.133,-18.513
-4.132,-18.665
-4.131,-19.213
-4.13,-19.655
-4.129,-20.576
-4.128,-18.595
-4.127,-19.934
-4.126,-19.267
-4.125,-20.259
-4.124,-18.965
-4.123,-19.403
-4.122,-18.995
-4.121,-21.6
-4.12,-21.371
-4.119,-19.431
-4.118,-20.763
-4.117,-20.68
-4.116,-21.735
-4.115,-20.601
-4.114,-19.57
-4.113,-21.938
-4.112,-21.902
-4.111,-19.412
-4.11,-21.823
-4.109,-21.035
-4.108,-20.649
-4.107,-20.099
-4.106,-19.953
-4.105,-21.635
-4.104,-21.696
-4.103,-20.89
-4.102,-21.047
-4.101,-20.177
-4.1,-22.765
-4.099,-20.209
-4.098,-21.983
-4.097,-19.841
-4.096,-22.61
-4.095,-22.427
-4.094,-20.904
-4.093,-21.813
-4.092,-20.626
-4.091,-20.008
-4.09,-19.495
-4.089,-19.982
-4.088,-19.313
-4.087,-22.546
-4.086,-21.095
-4.085,-22.628
-4.084,-20.242
-4.083,-19.441
-4.082,-21.017
-4.081,-19.459
-4.08,-22.089
-4.079,-22.915
-4.078,-19.573
-4.077,-20.001
-4.076,-20.25
-4.075,-20.906
-4.074,-19.561
-4.073,-22.879
-4.072,-23.304
-4.071,-21.032
-4.07,-21.851
-4.069,-19.632
-4.068,-19.609
-4.067,-21.17
-4.066,-20.624
-4.065,-21.123
-4.064,-22.254
-4.063,-19.754
-4.062,-21.432
-4.061,-20.118
-4.06,-22.329
-4.059,-20.197
-4.058,-20.325
-4.057,-20.561
-4.056,-20.252
-4.055,-23.296
-4.054,-21.647
-4.053,-21.478
-4.052,-23.735
-4.051,-21.368
-4.05,-21.527
-4.049,-23.668
-4.048,-23.24
-4.047,-23.565
-4.046,-20.846
-4.045,-21.928
-4.044,-23.466
-4.043,-23.372
-4.042,-20.809
-4.041,-20.61
-4.04,-22.954
-4.039,-21.786
-4.038,-22.21
-4.037,-20.686
-4.036,-22.922
-4.035,-23.335
-4.034,-22.664
-4.033,-22.192
-4.032,-23.142
-4.031,-22.374
-4.03,-22.672
-4.029,-21.996
-4.028,-21.493
-4.027,-21.168
-4.026,-20.947
-4.025,-23.538
-4.024,-20.829
-4.023,-22.245
-4.022,-20.693
-4.021,-24.103
-4.02,-24.033
-4.019,-22.914
-4.018,-20.8
-4.017,-21.268
-4.016,-24.028
-4.015,-22.902
-4.014,-21.199
-4.013,-21.773
-4.012,-20.782
-4.011,-24.179
-4.01,-21.393
-4.009,-21.48
-4.008,-20.771
-4.007,-21.467
-4.006,-21.062
-4.005,-22.325
-4.004,-22.352
-4.003,-24.143
-4.002,-24.519
-4.001,-22.506
-4,-24.074
-3.999,-22.265
-3.998,-24.728
-3.997,-23.054
-3.996,-23.967
-3.995,-21.816
-3.994,-22.022
-3.993,-21.238
-3.992,-22.651
-3.991,-24.265
-3.99,-24.518
-3.989,-23.133
-3.988,-24.305
-3.987,-22.972
-3.986,-23.054
-3.985,-24.986
-3.984,-22.309
-3.983,-23.152
-3.982,-24.315
-3.981,-22.714
-3.98,-23.395
-3.979,-23.235
-3.978,-23.82
-3.977,-22.608
-3.976,-23.631
-3.975,-24.808
-3.974,-22.549
-3.973,-24.681
-3.972,-25.349
-3.971,-23.715
-3.97,-21.791
-3.969,-24.657
-3.968,-22.505
-3.967,-22.185
-3.966,-23.572
-3.965,-22.511
-3.964,-22.926
-3.963,-25.052
-3.962,-25.225
-3.961,-23.04
-3.96,-21.752
-3.959,-22.881
-3.958,-23.191
-3.957,-23.711
-3.956,-21.732
-3.955,-23.766
-3.954,-23.618
-3.953,-23.453
-3.952,-23
-3.951,-24.538
-3.95,-23.175
-3.949,-24.533
-3.948,-22.7
-3.947,-24.33
-3.946,-23.768
-3.945,-23.702
-3.944,-24.878
-3.943,-25.425
-3.942,-23.388
-3.941,-22.192
-3.94,-25.193
-3.939,-23.445
-3.938,-25.311
-3.937,-23.093
-3.936,-22.416
-3.935,-23.858
-3.934,-25.104
-3.933,-22.194
-3.932,-23.742
-3.931,-25.02
-3.93,-25.578
-3.929,-24.022
-3.928,-24.822
-3.927,-24.181
-3.926,-23.541
-3.925,-24.542
-3.924,-23.323
-3.923,-23.897
-3.922,-23.022
-3.921,-25.345
-3.92,-25.18
-3.919,-24.959
-3.918,-23.761
-3.917,-26.25
-3.916,-22.981
-3.915,-25.088
-3.914,-23.613
-3.913,-24.185
-3.912,-26.118
-3.911,-24.172
-3.91,-25.594
-3.909,-25.3
-3.908,-26.094
-3.907,-25.713
-3.906,-25.868
-3.905,-25.065
-3.904,-25.036
-3.903,-25.679
-3.902,-24.193
-3.901,-24.375
-3.9,-23.376
-3.899,-25.398
-3.898,-22.746
-3.897,-26.268
-3.896,-23.593
-3.895,-26.233
-3.894,-25.264
-3.893,-25.36
-3.892,-25.265
-3.891,-24.708
-3.89,-24.338
-3.889,-25.888
-3.888,-25.627
-3.887,-25.773
-3.886,-23.306
-3.885,-23.761
-3.884,-25.514
-3.883,-24.75
-3.882,-23.669
-3.881,-25.327
-3.88,-23.671
-3.879,-26.01
-3.878,-26.377
-3.877,-25.421
-3.876,-24.866
-3.875,-24.851
-3.874,-23.475
-3.873,-26.739
-3.872,-24.134
-3.871,-23.741
-3.87,-26.536
-3.869,-23.534
-3.868,-25.353
-3.867,-24.738
-3.866,-23.493
-3.865,-23.371
-3.864,-24.119
-3.863,-23.621
-3.862,-23.86
-3.861,-25.996
-3.86,-24.574
-3.859,-26.974
-3.858,-26.567
-3.857,-27.005
-3.856,-25.65
-3.855,-25.545
-3.854,-25.356
-3.853,-26.843
-3.852,-25.127
-3.851,-25.271
-3.85,-25.801
-3.849,-23.519
-3.848,-25.457
-3.847,-26.968
-3.846,-26.836
-3.845,-23.963
-3.844,-25.969
-3.843,-23.996
-3.842,-26.987
-3.841,-26.33
-3.84,-23.607
-3.839,-26.39
-3.838,-26.171
-3.837,-24.961
-3.836,-24.562
-3.835,-24.029
-3.834,-26.149
-3.833,-23.946
-3.832,-23.709
-3.831,-26.975
-3.83,-26.162
-3.829,-23.785
-3.828,-25.159
-3.827,-26.225
-3.826,-27.197
-3.825,-27.479
-3.824,-27.234
-3.823,-25.631
-3.822,-26.227
-3.821,-25.322
-3.82,-27.286
-3.819,-25.228
-3.818,-24.488
-3.817,-27.184
-3.816,-26.796
-3.815,-27.183
-3.814,-24.952
-3.813,-25.263
-3.812,-25.443
-3.811,-26.756
-3.81,-25.004
-3.809,-24.664
-3.808,-27.356
-3.807,-26.06
-3.806,-25.253
-3.805,-23.774
-3.804,-24.569
-3.803,-25.143
-3.802,-25.968
-3.801,-23.956
-3.8,-27.757
-3.799,-26.935
-3.798,-26.474
-3.797,-27.676
-3.796,-27.416
-3.795,-27.85
-3.794,-26.724
-3.793,-24.804
-3.792,-25.072
-3.791,-24.132
-3.79,-25.163
-3.789,-27.395
-3.788,-27.688
-3.787,-25.002
-3.786,-24.475
-3.785,-25.611
-3.784,-26.822
-3.783,-24.559
-3.782,-25.595
-3.781,-26.44
-3.78,-24.917
-3.779,-25.878
-3.778,-26.947
-3.777,-27.232
-3.776,-25.38
-3.775,-27.361
-3.774,-26.342
-3.773,-25.495
-3.772,-24.469
-3.771,-25.015
-3.77,-26.256
-3.769,-25.659
-3.768,-24.905
-3.767,-26.467
-3.766,-24.231
-3.765,-25.613
-3.764,-27.224
-3.763,-25.243
-3.762,-24.246
-3.761,-27.242
-3.76,-25.809
-3.759,-24.859
-3.758,-26.196
-3.757,-25.18
-3.756,-27.902
-3.755,-27.765
-3.754,-25.263
-3.753,-27.139
-3.752,-25.072
-3.751,-26.564
-3.75,-27.536
-3.749,-27.57
-3.748,-27.549
-3.747,-24.694
-3.746,-27.636
-3.745,-27.893
-3.744,-25.083
-3.743,-25.859
-3.742,-25.322
-3.741,-26.002
-3.74,-27.344
-3.739,-25.979
-3.738,-25.101
-3.737,-24.771
-3.736,-25.347
-3.735,-24.464
-3.734,-24.928
-3.733,-27.979
-3.732,-27.023
-3.731,-25.49
-3.73,-26.803
-3.729,-28.022
-3.728,-25.765
-3.727,-26.853
-3.726,-26.023
-3.725,-24.765
-3.724,-26.242
-3.723,-26.911
-3.722,-28.448
-3.721,-26.942
-3.72,-25.82
-3.719,-26.141
-3.718,-28.54
-3.717,-27.309
-3.716,-25.143
-3.715,-25.652
-3.714,-27.666
-3.713,-27.283
-3.712,-25.092
-3.711,-25.471
-3.71,-26.157
-3.709,-28.619
-3.708,-26.351
-3.707,-26.393
-3.706,-27.81
-3.705,-28.459
-3.704,-24.937
-3.703,-26.042
-3.702,-27.307
-3.701,-26.606
-3.7,-25.142
-3.699,-28.587
-3.698,-26.312
-3.697,-25.174
-3.696,-26.513
-3.695,-24.982
-3.694,-27.243
-3.693,-26.731
-3.692,-27.613
-3.691,-27.996
-3.69,-26.246
-3.689,-25.007
-3.688,-28.338
-3.687,-25.842
-3.686,-27.823
-3.685,-25.343
-3.684,-26.449
-3.683,-26.875
-3.682,-26.723
-3.681,-28.699
-3.68,-27.142
-3.679,-28.185
-3.678,-27.47
-3.677,-26.388
-3.676,-28.537
-3.675,-26.375
-3.674,-27.374
-3.673,-25.328
-3.672,-28.791
-3.671,-26.602
-3.67,-28.121
-3.669,-25.749
-3.668,-26.715
-3.667,-26.99
-3.666,-26.242
-3.665,-25.594
-3.664,-25.761
-3.663,-28.919
-3.662,-28.676
-3.661,-26.822
-3.66,-26.067
-3.659,-25.404
-3.658,-28.401
-3.657,-27.781
-3.656,-28.737
-3.655,-26.194
-3.654,-28.88
-3.653,-28.219
-3.652,-28.719
-3.651,-28.44
-3.65,-25.228
-3.649,-26.883
-3.648,-28.599
-3.647,-25.225
-3.646,-28.194
-3.645,-28.671
-3.644,-25.596
-3.643,-26.539
-3.642,-27.457
-3.641,-27.021
-3.64,-25.086
-3.639,-27.486
-3.638,-27.236
-3.637,-27.869
-3.636,-28.45
-3.635,-26.182
-3.634,-27.169
-3.633,-26.235
-3.632,-25.163
-3.631,-27.477
-3.63,-26.982
-3.629,-25.585
-3.628,-28.137
-3.627,-28.415
-3.626,-27.629
-3.625,-28.911
-3.624,-25.944
-3.623,-26.263
-3.622,-27.73
-3.621,-26.085
-3.62,-28.276
-3.619,-27.959
-3.618,-25.168
-3.617,-26.041
-3.616,-26.689
-3.615,-28.687
